ID Data,Nama Produk,Jenis Kulit,Review Produk,Rating,Label
A058,Senka: Perfect Whip Facial Foam,Normal,"wajar klo senka perfect whip ini jd facial foam no. 1 dinegaranya Jepang, krn aku seumur2 baru kali ini nemu facial foam yg melimpah, super fluffy, wanginya enk n seger, dan mmbrshkn wajah dgn bnr2 brsh smp kepori2, wlopun busanya bnyk bgt tp sm sekali gk bikin kulit ku yg kering makin kering, malah bikin kulit halus n lembab seharian. buat yg belum coba, wajib coba!!",5,Positive
A059,Senka: Perfect Whip Facial Foam,Normal,"cintaaa sama sabun muka ini. soalnya berasa bersih aja gitu di muka, dan setelahnya ga bikin kering sama sekali.. sabun pertama yang pas sekali cooba langsung suka nih.. semoga cocok untuk seterusnya, mana busanya asik kalo pas di aplikasiin ke wajah.. jadi pngen cuci muka terus.",5,Positive
A060,Senka: Perfect Whip Facial Foam,Normal,Produk ini oke banget dan hemat banget! Aku butuh sebesar biji jagung aja untuk bikin busa pembersih seluruh permukaan wajahku. Yang aku nggak suka dari produk ini adalah kalau pakainya kebanyakan bisa ngeringin kulit. Aku pakai produk ini sebelum tidur... ada sugesti dari busanya sabunnya yang melimpah = bye debu & kotoran manja yang hinggap di kulit dari beraktivitas.,5,Positive
A061,Senka: Perfect Whip Facial Foam,Normal,"Facial foam yang selalu bikin happy tiap lagi cuci muka! Busanya banyak banget walaupun cuma tuangin sebiji jagung. Abis cuci muka keliatan bersihnya, dan kayak ada efek cerahnya gitu. Harganya murah dan skrg udah banyak yang jual di indo.",5,Positive
A062,Senka: Perfect Whip Facial Foam,Combination,"In love with this one!! Setiap kejepang selalu ngborong hihi soalnya harganya lumayan mahal kalo di indo dan susah ditemukan , sabunnya banyakkk walaupun cuma pake sedikit, kalau makeup ga terlalu tebel ga perlu make up remover karena si whip ini udah sangat cukup menghapus makeup hehe hasilnya di muka halus ga kering gimana gitu, lembut dan kenyal. Adik ku yang jerawatan katanya semenjak pake ini jadi ga jerawatan dan bersihan mukanya. Repurchase: YES !!! Borong kalo bisa hihi",5,Positive
A063,Senka: Perfect Whip Facial Foam,Combination,"Thanks to my friend that bought me this miracle during her trip to Japan. Falling in love with this cleanser: cukup pakai sedikit bisa menghasilkan foam yang banyak (which means hemat juga pemakaiannya), wanginya lembut, ampuh bersihin muka dari kotoran-sisa makeup-minyak berlebih, setelahnya muka jadi super halus, kenyal, kesat (in a good way), dan kerasa bersih banget gitu. Highly recommend this buat kalian yg punya combination to oily skin (karna di beberapa temen yg punya dry skin, buat mereka ini bikin kulit muka kering setelah pemakaian). Sayangnya belum dijual di drugstore indo.",5,Positive
A064,Senka: Perfect Whip Facial Foam,Combination,"ini facial wash kecintaan aku, karena facial wash ini bener2 pake sedikit tapi busanya banyak, bikin irit pemakaian hehe. Bikin wajah bener2 bersih, lembut dan kenyal. teksturnya enak, nyaman dipakai. repurchase? yeassh",5,Positive
A065,Senka: Perfect Whip Facial Foam,Combination,"Beli ini di jepang nitip sama pacar aku soalnya katanya hits bgt, harga nya di jepang cuma sekitar 50rban. Cinta bgt sama face wash ini cukup di pump setitik busa nya berlimpah tapi ga bikin kering malah bikin muka kenyal dan halussss!❤️❤️❤️",5,Positive
A066,Senka: Perfect Whip Facial Foam,Combination,"Udah denger lama kalo katanya ini bagus bgt, kemarin ada discount di sociolla dan jadinya coba beli ini. Pas dicoba emang beneran busanya banyak bgt. Gak kayak facial wash/foam yg lain, ini foam nya berasa tebel? Gak ringan dan bukan asal busa aja, beda sama yg lain. Aku udh takut2 bakal bikin muka kering, eh ternyata nggak sama sekali! Cukup sedikit aja taruh di tangan/foaming net dan hasil foam nya bisa banyak banget. Kayaknya bakal cocok dan bakal repurchase lagi deh :)",5,Positive
A067,Senka: Perfect Whip Facial Foam,Combination,"My holy grail fw!!! Akhirnya ketemu juga sabun affordable yg bisa gantiin sabun dokter aku. Dipakenya enak banget, busanya banyak dan ga susah dibilas. Tiap kali abis cuci muka kulit rasanya bersih banget, terus ada efek mencerahkannya juga. Wanginya juga enak banget, soft dan menenangkan gitu. Sabun ini juga gak ngasi efek buruk di kulitku, gak bikin breakout, malah produk ini mengurangi produksi minyak di mukaku. Aku notice bekas jerawatku jg cepat memudar sejak pake produk ini. Top banget lah fw ini, murah tapi gak murahan. Repurchase? Of course!",5,Positive
A068,Senka: Perfect Whip Facial Foam,Combination,"SUKAAA! Kulitku jenis yang kombinasi dan gampang jerawatan, baru sekitar 1 bulanan pake Senka Perfect Whip ini sebagai 2nd cleanser, sejauh ini kulit aku ngga ada reaksi negatif, tapi yang paling bikin seneng adalah bikin kulit ngga kering dan wanginya enak bangettttt... bisa jadi andalan aku banget ini untuk dapet produk yang bagusssss tapi harga super affordable",5,Positive
A069,Senka: Perfect Whip Facial Foam,Oily,"Ini merupakan HG cleanser aku. Selama ini cari-cari cleanser yang cocok di muka which is tidak bikin muka kering dan efek akhirnya melembabkan cukup susah untuk kulit acne prone ku. So far aku suka banget pakai brand ini, sayang belum masuk Indonesia ini produk.",5,Positive
A070,Senka: Perfect Whip Facial Foam,Oily,"Ini susah banget dicari di indo, kalau mau mesti ikut po dan harganya pasti naik, kemarin nitip temen pas ke jepang harganya di bawah 150rb dan kemasannya ternyata gede bokkkk hahaha... banyak banget isinya, dan baru abis sekitar 2-3 bulan, awet banget karena cukup pake sedikitttttttt aja itu udah berasa pake banyak di muka, sebiji jagung kecil deh, ini enaknya pake foam net karena yang dipakai sebenernya busanya yang padet melimpah, tapi pake tangan pun tetep worth it kok hehe... teksturnya lembut banget, creamy, gada wewangian mencolok, setelah dibilas wajah terasa bersih, halus, seger banget, less oily ga keset dan lembab seharian, skincare jadi cepet menyerapnya dan pakenya disayang2 karena susah dicari disini hehehe",5,Positive
A071,Senka: Perfect Whip Facial Foam,Oily,"setelah lama cari-cari cleanser yg cocok sama kulitku yg kadang suka rewel (sensitive dan acne prone), finally I found it! ternyata untuk kulitku ini kalo ada embel-embel anti acne etc nya malah gak cocok dan bikin breakout dan justru perfect whip ini lah yg cocok banget. produk ini bisa mengangkat sisa sisa kotoran, minyak etc tanpa membuat kulit jadi kering. bruntusanku justru lebih kalem kalo pake produk ini. packagingnya seperti kebanyakan facial foam lainnya, plastic tube. teksturnya creamy banget, jadi cukup pake sedikiiit aja, busanya langsung banyak. yes it has fragrance, tapi gak ganggu dan mild wanginya. ada yg bilang bahwa perfect whip ini adalah dupe dari foam cleanser jepang merk sebelah (s**I), mungkin bisa jadi sih, soalnya sama sama mild tapi bisa bekerja dengan baik di kulit sensitive. repurchase? definitely yes!",5,Positive
A072,Senka: Perfect Whip Facial Foam,Oily,"baru nyoba produk ini dan yg kusuka itu busanya banyaaak meskipun cm pakai sedikit, dan cuci muka jg lumayan bersih tapi ga bkin kering. Kemarin belinya mah online, disini adanya Century sm Boston. Ga ad watson ?",5,Positive
A073,Senka: Perfect Whip Facial Foam,Oily,"Facial foam yang satu ini emang lagi naik daun. Penasaran juga untuk nyobain, dan ternyata sudah ada di drugstore di jakarta. Walaupun harganya kurang affordable, tapi beneran foam ini tuh lembuttttt bgt. After taste nya juga enak banget kulit jadi lembutt, enteng, keset, enakkk bgt lahh pokoknya. Packagingnya untuk facial foam standard lahh. Repurchase? Hmm maybe!",5,Positive
A074,Senka: Perfect Whip Facial Foam,Oily,"Totally holy grail facial wash for me. Wanginya enak banget nyegerin dan busanya banyak(gue suka produk yg banyak busa), sygnya pas awal2 pake bikin daerah sekitar bibir kering (tp gue akalin pake soothing gel aloe vera). But so farr, hasilnya topcer bener2 bikin muka jadi cerah naik satu shade. Repurchase? Ofccc tapi gue mau nyobain yg perfect white clay nya dulu",5,Positive
A075,Senka: Perfect Whip Facial Foam,Oily,"Sukaaa banget sama produk ini!! Lembut di kulit dan cocok untuk kulit aku yg sensitif, berminyak dan beruntusan. Aku jadi keterusan pake produk ini karena membantu bgt bikin kulit jadi mulus dan lebih cerah.",5,Positive
A076,Senka: Perfect Whip Facial Foam,Oily,"Busanya oke bgt banyak gitu lohhh, dan ngebersihin banget. Aku biasa ganti2an aja pake sabun cuci muka, dan yahh ini bisa dihandalkan lah soal percucian muka, karena sebersih itu.... Aku ga bisa banyak komen karena dah banyak yg bilang ini bagus jadi ya aku hasil kena racun dari kalian juga?",5,Positive
A077,Senka: Perfect Whip Facial Foam,Oily,"sadly it just doesn't work on me :( udah baca2 tentang produk ini dari dulu banget, dan most reviews said that this product is THAT good. tapi waktu itu juga aku tau kalo ini ternyata pH nya tinggi banget (di range basa) dan di beberapa orang yang ga cocok, disebutnya rasanya adalah muka jadi berasa kering banget banget. and unfortunately, i felt that too. padahal muka aku berminyak, pake ini bisa langsung ngerasa sekering banget itu kayak ketarik2. nggak cuma itu, tapi kulit langsung bereaksi sensitif...merah2 dan bruntusan :( sedih banget, kulit muka aku ga pernah bereaksi segini parahnya make produk apapun. berharap cocok sama produk ini dan wanginya juga enak, tapi ternyata kulitku lebih cocok sama sodaranya dari jepang juga, hada labo.",1,Negative
A078,Senka: Perfect Whip Facial Foam,Oily,"sorry aku mau ganti review ya. soalnya setelah dipikir pikir lagi, ini yg bikin jerawat aku makin parah aka bo gegara ini ?? jadi awalnya beli ini sekitar nov 2017 pas hype baru launching di sociolla. awalnya so so. keringgg sih tp gasampe yg ketarik bgt bgt. terus pas januari-februari, kulit aku bener bener yg namanya dehidrasi parah, muka jd gosong, kering sampe kerutan di smile line sama dahi keliatan bgt, kulit jd bener2 tipis, dan beruntusan semuka, merah merah ?? bodohnya aku gasadar gara2 ini. yes pas itu pengetahuan skincare ku minus bgt (ofc sebelum install app fd). malah si beruntusan bbrp berubah jadi jerawat gede. bener aja, pas mulai ganti fw pake oat+green tea lgsg better. padahal cuman ganti fw. jadi skrg ini nganggur, palingan dipake buat nyuci brush/bb.",1,Negative
A079,Senka: Perfect Whip Facial Foam,Oily,"awal awal enak bgt tiap selesai cuci muka. jadi seger, cocok bgt untuk kulit aku yg oily jadi kering gitu. tapiiii seminggu kemudian mulai beruntusan. aku tunggu sampe 2 minggu eh malah jadi jerawat bbrapa di tengah tengah beruntusannya. langsung stop make. repurchase? BIG NO. mau jual 25rebu sajaaaah aku belinya di watson 65an kalo ga salah.",1,Negative
A080,Senka: Perfect Whip Facial Foam,Oily,Keracunan review dari youtube. Setelah dicoba ternyata nggak cocok. Busanya lembut dan wanginya enak. Tapi abis cuci muka rasanya kulit tebel dan agak kering. Padahal cuma 10-15 detik aja makenya trus dibilas. Setelah pemakaian 2 minggu mukaku jadi kering kalo abis cuci muka dan pori porinya membesar. Padahal aku pakenya dikit banget.,1,Negative
A081,Senka: Perfect Whip Facial Foam,Oily,"Awal beli ini karena katanya bagus banget (secara anaknya shiseido), tp ternyata ga cocok di akuuu :((( muka jadi bruntusan parah bgt dan muncul jerawat gede (bukan cuma 1, tp 4 ?) akhirnya balik lg ke sebamed. padahal harga fw ini murah, tp sayang bikin mukaku ancur :(",1,Negative
A082,Senka: Perfect Whip Facial Foam,Dry,"Sedih banget. Setelah lihat banyak review bagus tentang produk ini di kulit kering, tapi nyatanya it didnt work so well on my dry skin :( Kulit ku malah ketarik dan dry patches yang udah lama gak muncul jadi muncul lagi karna produk ini :( so sad",1,Negative
A083,Senka: Perfect Whip Facial Foam,Dry,"Meh... does not worth to buy (for me) Orang orang bilang ini ngelembabin banget, di aku entah kenapa dried out my skin. Menurutku produk ini cuma special krn bisa busa banyak dan emang bener busa nya itu creamy banget kayak whip. Cuman setelah bilas itu kering, aku ngerasa sama aja kaya facial wash lain yg ga cocok di aku. Selama ini cocok sama face wash gokujyun hadalabo. Tapi krn bosen dan senka ini lagi hype banget, akhirnya beli. But seriously buat kulit kering, ini jauh banget deh kualitasnya sama hadalabo gokujyun. Not for me.",1,Negative
A084,Senka: Perfect Whip Facial Foam,Dry,"Pertama kali denger aku positif bgt sama fw ini karna banyak yang rave di youtube sampe ig. Dan temen2 ku juga banyak yg bilang bagus. Aku pake ini di malam hari. Pemakaian 1-3 kali oke, banyak busanya, trs setelah di cuci muka keset dan dimuka terasa ga ada minyak nya sama sekali.. tp setelah beberapa kali pakai ternyataaa ihh kering bgt dimuka aku. Sedihhh super kering trs muka aku sampe dehidrasi parah. Nyembuhinnya butuh semingguan. Hu ga akan aku sentuh lagi pokonyaaa!",1,Negative
A085,Senka: Perfect Whip Facial Foam,Dry,"ini kesukaan hampir semua orang tapi kenapa di aku ga cocok ya :(( dia bikin kulitku berasa ketarik kenceng gitu, udahannya langsung muncul bruntusan di sekitaran dahi gitu baiklaaah kudu ak stop & hibahkan lagi ke orang :(",1,Negative
A086,Senka: Perfect Whip Facial Foam,Dry,Awal awal make aku kaget sebagus itu. IYA SEBAGUS ITU. Tp lamalama kok malah ga cocok jd bruntusan dan keringgg. Keset bangettttttt. Bahkan abis cuci muka di sela sela jari keliatan putihputih keringg sisa sabunx. Repurchase NO. ini aja gak abis di pake dan uda d stop.,1,Negative
A087,Senka: Perfect Whip Facial Foam,Dry,Sebelumx ini produk uda aku review kasi bintang 5. Awal awal make aku kaget sebagus itu. IYA SEBAGUS ITU. Tp lamalama kok malah ga cocok jd bruntusan dan keringgg. Keset bangettttttt. Bahkan abis cuci muka di sela sela jari keliatan putihputih keringg sisa sabunx. akhirnya ga pake lagi. tp lama lama penasaran coba lg dan fix Gak Cocok. Repurchase NO. ini aja gak abis di pake dan uda d stop.,1,Negative
A088,Senka: Perfect Whip Facial Foam,Dry,"sayang banget ga cocok sama senka :( hari kedua bruntusan dijidat, selanjutnya muncul 3 jerawat gede2... wajahku slalu bruntusan tiap pake skincare yg ga cocok... mungkin bener krn ada kandungan mineral oilnya jd kulit sensitifku ga bisa nrima... karena masih full isinya jadi skrg dihibahkan ke pacar aja... repurchase? BIG NO",1,Negative
A089,Senka: Perfect Whip Facial Foam,Normal,Akhirnya nyobain face wash yang lagi hits! busanya banyak banget dan 'padet' gitu. Cuci muka berasa lebih asik. Baunya enggak terlalu nyengat. Enaknya juga dia bikin wajah makin cerah dan enggak kering. Sayangnya dia satu-dua kali pemakaian bikin kulit aku muncul beruntusan yang gak berwarna dan gak ilang-ilang. Anehnya 'beruntusan' ini cuma ada dibagian rahang muka aku,1,Negative
A090,Senka: Perfect Whip Facial Foam,Normal,"berawal dari racunnya mba suhay akhirnya aku cobain deh si senka ini. awal-awal pake excited bgt karena reviewnya bagus2 dan diiklannya busanya hebring bgt gt kan. ternyata... gakngaruh apa-apa dong di aku. muka berasa masih kotor walaupun udah 2 kali sabunan, pas aku pakein micellar water lagi baru deh keangkat semua dan bener masih kotor. busanya juga ga seheboh yg diiklannya. tapiii si senka ini lembut bgt beb, pantat bayi aja kalah hehe",1,Negative
A091,Senka: Perfect Whip Facial Foam,Normal,"sebelumnya aku pake kiehl's yg seri blue herbal dan emang cocok tapi berhubung makin lama harga kiehl's mahal hehe so coba baca2 review klo sabun ini bagus.. akhirnya beli deh, eh baru 2x pake muka ku jd kering gt bener gak ketarik cuman kasar aja.. akhirnya stop make trs balik lagi ke sabun yg lama itupun jg msh agak kasar gara2 pake sabun senka ini",1,Negative
A092,Senka: Perfect Whip Facial Foam,Combination,"beli produk ini lagi2 karena ngikutin trend dan penasaran aja.. review dari org2 kok kayanya pada bagus dan belilah waktu itu di watson.. bruntusan w awalnya cuma dipipi kiri sama kanan aja... pas sore cuci muka pake si senka ini, eh mon maap nih, muka w besoknya di jidad lgsg banyak bruntusan kecil2 calon jerawat :((( ingin menangis karena udah beli yg di-ke-pengen-in banget tapi ternyata gak cocok :(((",1,Negative
A093,Senka: Perfect Whip Facial Foam,Combination,beli ini karena racun dr suhay salim. pakenya dikit bgt tapi busa yg dihasilin banyak. sayangnya di kulitku ga cocok. sekali pakai langsung besoknya jerawatan gede2 dan ada nanahnya:( setelah berhenti pakai jerawatnya ilang. trs bbrp minggu kemudian aku coba pake lagi ehhh jadi jerawatan lg wajah aku.,1,Negative
A094,Senka: Perfect Whip Facial Foam,Combination,"Beli iseng aja krn lg hype bgt eh ternyata baru sekali pake tp krn aku ga sabaran orgnya utk gosok2 supaya foamnya banyak jd mau preloved aja drpd mubazir. Skrg lg pake am neogen foam cleanser green tea, PM nya hada labo yg AHA BHA. Kalo yg minat bs line di jessitaliandri ya :)",1,Negative
A095,Senka: Perfect Whip Facial Foam,Combination,"awalnya biasa keracunan dan mau coba2 ternyata gak cocoookk pake bgt di muka aku, malah kering perih iritasi gitu. ak padahal cm make 2x. dan 2 hari itu akh iritasi dan keringggg bgt mukanya. huhuh sedih padahal berharap cocok. aku mau jual senka aku aja. baru 2x make masih banyak bgt. hrga 50rb aja.. cp : 08996254198",1,Negative
